194	0.0131753	0.152938	0.0355581	0.00284765	106
195	0.0126377	0.153501	0.0362919	0.00162602	105
196	0.0121352	0.154396	0.0369501	0.00210631	104
197	0.0117658	0.154957	0.0375928	0.00372674	103
198	0.0114467	0.155881	0.0380893	0.00176357	102
199	0.0111694	0.157075	0.0385959	0.000966424	101
200	0.010849	0.158456	0.0392768	-0.000873417	100
201	0.0106352	0.159954	0.039982	-0.00158542	99
202	0.0103535	0.162385	0.0408787	-0.00299668	98
203	0.0100101	0.164903	0.0417749	-0.00254454	97
204	0.0098125	0.167756	0.0426602	-0.00169321	96
205	0.00964068	0.17008	0.0433952	-0.00285521	95
206	0.00956434	0.172875	0.0441039	-0.00389692	94
207	0.00969729	0.175693	0.044869	-0.00283494	93
208	0.00987121	0.177768	0.0453137	-0.00446782	92
209	0.0100786	0.179175	0.0454888	-0.00472209	91
210	0.0101877	0.18177	0.0462356	-0.00831851	90
211	0.0103582	0.184094	0.0469899	-0.00750912	89
212	0.0104467	0.186509	0.0476359	-0.00425806	88
213	0.0106238	0.188411	0.0481177	-0.00340833	87
214	0.0109245	0.189307	0.0487507	-0.00511191	86
215	0.0109845	0.190619	0.0495277	-0.0016286	85
216	0.0110105	0.191813	0.0502744	0.00231208	84
217	0.0110329	0.192709	0.0511122	0.000664612	83
218	0.0109904	0.192562	0.0518155	0.0014596	82
219	0.0109628	0.19182	0.0527921	0.00460511	81
220	0.0109412	0.191985	0.0538709	0.00338272	80
221	0.0109451	0.192421	0.0551152	0.00663956	79
222	0.0109111	0.192644	0.056333	0.00611769	78
223	0.0108283	0.192653	0.057807	0.00292693	77
224	0.0108438	0.192334	0.0593136	-0.00189887	76
225	0.0110005	0.190911	0.0605828	-0.00273254	75
226	0.0113404	0.190127	0.0619926	-0.000354543	74
227	0.0117109	0.189057	0.0636372	0.00158913	73
228	0.0121527	0.188658	0.0648326	0.00138745	72
229	0.0126326	0.187849	0.0657166	0.0042567	71
230	0.0130447	0.186609	0.0662795	0.00546974	70
231	0.0134626	0.185013	0.0668242	0.00420717	69
232	0.0139224	0.183655	0.0668911	0.00409048	68
233	0.01434	0.181525	0.0670008	8.63622e-05	67
234	0.0146652	0.179015	0.0673149	-0.000645651	66
235	0.0150665	0.176513	0.0675465	0.000755843	65
236	0.015252	0.173883	0.0673674	-0.00161211	64
237	0.015345	0.170776	0.0672243	-0.000527161	63
238	0.0155007	0.168174	0.0670365	0.00253325	62
239	0.0158001	0.165228	0.0666961	-0.00404812	61
240	0.0161823	0.163226	0.0665235	-0.00484252	60
241	0.0163737	0.161937	0.0666533	3.65716e-06	59
242	0.016379	0.159967	0.0665682	0.000566228	58
243	0.01644	0.158267	0.0664203	0.0010579	57
244	0.0165097	0.157146	0.0667352	-0.00211859	56
245	0.0166782	0.155791	0.0669281	-0.00401866	55
246	0.0169134	0.153902	0.0672787	-0.000389846	54
247	0.0169676	0.152717	0.0678192	0.00102219	53
248	0.0170767	0.151826	0.0681226	0.00227144	52
249	0.0171247	0.150552	0.0684125	0.00174685	51
250	0.0172083	0.149124	0.0695216	-0.00273557	50
251	0.0174007	0.148417	0.0704702	8.32134e-06	49
252	0.0174624	0.147549	0.0710958	-0.000734246	48
253	0.0173325	0.147302	0.0716792	-0.000478223	47
254	0.0169532	0.147956	0.0719811	0.00325689	46
255	0.0166862	0.149937	0.0725333	0.00431921	45
256	0.016436	0.152693	0.0742644	0.00565946	44
257	0.016134	0.155196	0.0764192	0.00385976	43
258	0.0156625	0.157964	0.0788393	8.25011e-05	42
259	0.0149111	0.160976	0.0810159	0.00085928	41
260	0.0139121	0.164658	0.0823489	0.00219866	40
261	0.0131453	0.168437	0.0841056	0.000882479	39
262	0.0124875	0.173132	0.0857689	0.00754729	38
263	0.0119215	0.177964	0.0878027	0.00540322	37
264	0.0116192	0.183614	0.0911707	0.00490088	36
265	0.0115555	0.188835	0.0946447	0.00534831	35
266	0.0114553	0.193718	0.0969571	0.00271274	34
267	0.0114558	0.198623	0.100632	-0.00159587	33
268	0.01127	0.20543	0.10416	0.00465932	32
269	0.0110083	0.210548	0.107089	0.00613367	31
270	0.010305	0.214817	0.110959	0.00355869	30
271	0.00980665	0.218605	0.115124	0.000674496	29
272	0.00951294	0.221155	0.119188	0.00232003	28
273	0.00944959	0.223473	0.12351	0.00391988	27
274	0.00907261	0.223719	0.128384	0.00658224	26
275	0.00796509	0.225239	0.132255	0.00201507	25
276	0.00714666	0.225894	0.136313	-0.000614595	24
277	0.0067406	0.225037	0.141036	-0.00792854	23
278	0.00645426	0.223422	0.147013	-0.00864746	22
279	0.00588688	0.22241	0.151936	-0.0137615	21
280	0.00494919	0.223996	0.157143	-0.00993556	20
281	0.00433483	0.220693	0.163882	-0.00625073	19
282	0.00383699	0.218991	0.169841	-0.00504633	18
283	0.00416953	0.214215	0.174195	-0.00601853	17
284	0.0045785	0.210647	0.178827	-0.00106005	16
285	0.00488784	0.20968	0.180898	-0.00144795	15
286	0.00475359	0.209481	0.184371	-0.000806638	14
287	0.00467968	0.207026	0.189169	-0.0103028	13
288	0.00475544	0.211596	0.195299	-0.0156196	12
289	0.00469842	0.218263	0.200158	-0.00856769	11
290	0.00464481	0.221794	0.202991	-0.00563035	10
291	0.00380631	0.223312	0.201204	-0.00956063	9
292	0.00209095	0.224663	0.196144	-0.00968521	8
293	0.00149489	0.232007	0.193569	-0.00675109	7
294	0.00288297	0.234128	0.192586	-0.00595819	6
295	0.00468596	0.238206	0.195976	0.00329775	5
296	0.00644264	0.237272	0.202871	0.0094984	4
297	0.00557019	0.2345	0.208622	0.0133033	3
298	0.00418461	0.231445	0.220836	0.0201742	2
299	0.00179505	0.23977	0.243285	0.0220246	1
